study_id,id,ses,taskCondition,Condition,Salience,Direction,DirectionLabel,Trial,level,Change,Correct,Accuracy,Response,Arousal,Confidence,trial.started,trial.stopped
5,12964,ses1,lowSalienceDec,breath,Low,Slower,Dec,8,0.79660578395912,0.79660578395912,left,1,left,3,4,736.188730599941,758.173664100002
5,12964,ses1,lowSalienceAcc,breath,Low,Faster,Acc,9,0.742932127547138,-0.742932127547138,right,1,right,3,5,762.203007299919,771.42534159997
5,12964,ses1,lowSalienceDec,breath,Low,NoChange,Dec,9,0.749291019265639,0,up,1,up,3,3,774.228237499949,790.257792899967
5,12964,ses1,highSalienceAcc,breath,High,Faster,Acc,9,0.344539261133314,-0.344539261133314,right,1,right,3,4,802.793471899931,816.084476099932
5,12964,ses1,highSalienceDec,breath,High,Slower,Dec,9,0.523945819969078,0.523945819969078,left,0,up,4,3,825.86622169998,846.099007699988
5,12964,ses1,highSalienceAcc,breath,High,NoChange,Acc,10,0.32330780995132,0,up,1,up,3,3,856.812773399986,872.82651049993
5,12964,ses1,lowSalienceAcc,breath,Low,Faster,Acc,10,0.723876588184247,-0.723876588184247,right,1,right,3,5,884.49183059996,893.94830119994
5,12964,ses1,highSalienceDec,breath,High,Slower,Dec,10,0.567433019463178,0.567433019463178,left,1,left,3,5,899.18973340001,919.741728199995
5,12964,ses1,lowSalienceDec,breath,Low,NoChange,Dec,10,0.716336209815587,0,up,0,right,3,4,933.127205699915,949.154221999925
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,1,0.4,0.4,left,0,right,4,4,27.5606300999643,46.778400799958
5,12964,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,1,0.4,0,up,0,right,4,3,54.655385299935,70.6695420999313
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,0,up,4,4,74.0256223999895,93.1592747999821
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,4,5,97.7003651999403,110.510380799999
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,2,0.660005903669501,-0.660005903669501,right,1,right,4,5,113.432470500004,123.555993699934
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,4,4,125.964484600001,146.968613999896
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,4,5,150.908316499903,164.620064799907
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,4,5,167.074464999954,188.361078299931
5,12964,ses2,highSalienceDec,breath,High,NoChange,Dec,3,0.581129104720385,0,up,0,right,4,4,191.046820599935,207.075367699959
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,3,0.581129104720385,0.581129104720385,left,0,up,3,4,214.069395900005,234.520579200005
5,12964,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,3,0.581129104720385,0,up,0,right,3,4,239.445982199977,255.459831699962
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,1,right,3,4,259.083494699909,273.544232099899
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,4,0.115692875109348,-0.115692875109348,right,1,right,3,4,275.985948899994,291.100360199925
5,12964,ses2,highSalienceDec,breath,High,NoChange,Dec,4,0.735375070798524,0,up,1,up,3,4,294.453569699894,310.483495599939
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,4,0.735375070798524,0.735375070798524,left,0,up,3,4,312.909460900002,334.478495399933
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,4,0.735375070798524,-0.735375070798524,right,1,right,3,4,337.264465099899,346.553928299923
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,5,0.882435714960561,0.882435714960561,left,1,left,3,4,353.299837599974,375.904752899893
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,5,0.0425585301306027,-0.0425585301306027,right,0,left,3,4,379.242808599956,394.924259299994
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,5,0.683184934387319,0.683184934387319,left,1,left,3,4,399.615444199997,421.101238199975
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,5,0.683184934387319,-0.683184934387319,right,1,right,4,5,425.040733199916,434.915225899895
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,6,0.179695698126859,-0.179695698126859,right,0,up,3,4,438.922212599893,453.501212799922
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,6,0.644533731681447,-0.644533731681447,right,1,right,3,4,458.371732499916,468.679804899963
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,6,0.832030077787107,0.832030077787107,left,1,left,3,5,472.653800599976,494.890465699951
5,12964,ses2,highSalienceDec,breath,High,NoChange,Dec,6,0.644533731681447,0,up,1,up,3,4,498.379352099961,514.393928100006
5,12964,ses2,highSalienceAcc,breath,High,NoChange,Acc,7,0.298968710006647,0,up,1,up,3,3,519.522971399943,535.552617599955
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,7,0.614546468382572,-0.614546468382572,right,1,right,3,5,545.494740599999,556.103537699906
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,7,0.793624886358029,0.793624886358029,left,1,left,3,5,560.094224899891,582.080144199892
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,7,0.614546468382572,0.614546468382572,left,1,left,3,5,585.420075499918,606.370691799908
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,8,0.587038269933662,0.587038269933662,left,0,right,3,5,610.13122729992,630.850850399933
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,8,0.254140996477974,-0.254140996477974,right,0,left,3,4,633.03524989995606,647.012721799896
5,12964,ses2,lowSalienceDec,breath,Low,NoChange,Dec,8,0.763493691030849,0,up,1,up,3,4,653.759501899942,669.77419539995
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,8,0.587038269933662,-0.587038269933662,right,1,right,3,5,672.86262889998,683.738836299977
5,12964,ses2,lowSalienceDec,breath,Low,NoChange,Dec,9,0.73631767635469,0,up,0,right,3,5,689.66325959994,705.678198999958
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,9,0.647075779189728,0.647075779189728,left,1,left,3,4,708.315956799896,729.502762699965
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,9,0.339418903109484,-0.339418903109484,right,1,right,3,5,732.57099129993,745.881192400004
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,9,0.564953487017078,-0.564953487017078,right,1,right,3,5,748.454305599909,759.545379799907
5,12964,ses2,highSalienceAcc,breath,High,Faster,Acc,10,0.301131376891203,-0.301131376891203,right,0,left,3,5,762.28585669992,775.895617299946
5,12964,ses2,lowSalienceAcc,breath,Low,Faster,Acc,10,0.541729590823985,-0.541729590823985,right,1,right,4,5,779.724012999912,791.032640399993
5,12964,ses2,highSalienceDec,breath,High,Slower,Dec,10,0.627010349243937,0.627010349243937,left,1,left,3,5,794.285581899923,815.337483599898
5,12964,ses2,lowSalienceDec,breath,Low,Slower,Dec,10,0.79606373742593906,0.79606373742593906,left,1,left,3,5,818.213519499986,840.20025949995
5,12970,ses1,highSalienceAcc,breath,High,NoChange,Acc,1,0.4,0,up,0,left,3,3,49.4247700001579,65.4423154001124
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,1,left,3,3,82.0960183001589,101.211340800161
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,1,0.4,0.4,left,1,left,3,3,105.65450890013,124.885704300134
5,12970,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,1,0.4,0,up,0,right,3,3,127.227012300165,143.25589320017
5,12970,ses1,highSalienceAcc,breath,High,NoChange,Acc,2,0.660005903669501,0,up,1,up,3,4,146.711452100193,162.726059900131
5,12970,ses1,lowSalienceDec,breath,Low,NoChange,Dec,2,0.290866253180461,0,up,0,left,3,3,167.884794100188,183.914837900084
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,2,0.290866253180461,0.290866253180461,left,1,left,3,4,190.941411100095,209.289466800168
5,12970,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,2,0.660005903669501,0,up,1,up,3,4,212.979848999996,228.994438300142
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,3,0.581129104720385,-0.581129104720385,right,1,right,3,5,232.584286900004,243.526172700105
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,3,0.581129104720385,-0.581129104720385,right,1,right,3,5,247.348661400145,258.724990500137
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,3,0.51388673679389,0.51388673679389,left,1,left,3,4,261.849126200192,281.814413200133
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,3,0.194847947730885,0.194847947730885,left,0,up,3,4,285.005108500132,302.586885900004
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,4,0.435497046207659,0.435497046207659,left,1,left,3,4,304.876955799991,324.27582820016
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,4,0.525950164665448,-0.525950164665448,right,1,right,3,5,330.388696900103,341.847772500012
5,12970,ses1,highSalienceAcc,breath,High,NoChange,Acc,4,0.525950164665448,0,up,1,up,2,3,344.832521100063,360.847108600195
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,4,0.3701268140887,0.3701268140887,left,1,left,2,5,364.021058400162,383.019890200114
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,5,0.306922397528371,0.306922397528371,left,0,up,2,3,388.8463601002,407.343499900075
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,5,0.48362519319045,-0.48362519319045,right,1,right,2,5,410.402263400145,422.293711100006
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,5,0.384343211610783,0.384343211610783,left,1,left,2,3,425.600104300072,444.583481800044
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,5,0.48362519319045,-0.48362519319045,right,1,right,2,5,447.173757300014,459.330533800181
5,12970,ses1,highSalienceDec,breath,High,NoChange,Dec,6,0.419056204680371,0,up,1,up,2,4,463.089571000077,479.118991900003
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,6,0.447677540229846,-0.447677540229846,right,1,right,2,5,482.293251800118,494.751874200068
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,6,0.447677540229846,-0.447677540229846,right,1,right,2,4,498.107192100026,510.316781900125
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,6,0.345862034641295,0.345862034641295,left,1,left,2,4,512.757065600017,531.455196200171
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,7,0.314160845059227,0.314160845059227,left,1,left,2,3,533.428961600177,551.893967000069
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,7,0.414991024351223,-0.414991024351223,right,1,right,2,4,554.750026600203,567.275357100181
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,7,0.414991024351223,-0.414991024351223,right,1,right,2,6,569.431432500016,582.142051000148
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,7,0.368248417901281,0.368248417901281,left,1,left,2,5,585.668308800086,604.652139100013
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,8,0.283079302845108,0.283079302845108,left,0,up,2,3,608.389200400095,626.637883400079
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,8,0.381344835676174,-0.381344835676174,right,1,right,2,5,630.527937500039,643.354900900042
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,8,0.333132979102684,0.333132979102684,left,1,left,2,5,645.660366100026,664.358648300171
5,12970,ses1,highSalienceAcc,breath,High,NoChange,Acc,8,0.381344835676174,0,up,1,up,2,3,666.767601000145,682.79570740019
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,9,0.35156501343514,-0.35156501343514,right,1,right,2,5,685.034426999977,698.243659900036
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,9,0.352180977865072,0.352180977865072,left,1,left,2,5,700.589288100135,719.370303099975
5,12970,ses1,highSalienceDec,breath,High,Slower,Dec,9,0.308241643307109,0.308241643307109,left,1,left,2,2,721.60757530015,740.103382400004
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,9,0.35156501343514,-0.35156501343514,right,1,right,2,5,743.915875200182,757.009133600164
5,12970,ses1,lowSalienceAcc,breath,Low,Faster,Acc,10,0.316619068390694,-0.316619068390694,right,1,right,2,5,759.177339800168,772.570260200184
5,12970,ses1,highSalienceDec,breath,High,NoChange,Dec,10,0.286939202809278,0,up,1,up,2,5,774.782493300037,790.810503900051
5,12970,ses1,highSalienceAcc,breath,High,Faster,Acc,10,0.316619068390694,-0.316619068390694,right,1,right,2,5,792.594290100038,806.072661800077
5,12970,ses1,lowSalienceDec,breath,Low,Slower,Dec,10,0.331453757367376,0.331453757367376,left,1,left,2,5,807.927823100006,826.527301999973
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,1,left,1,5,33.0471904999577,52.1524963998236
5,12970,ses2,highSalienceDec,breath,High,NoChange,Dec,1,0.4,0,up,1,up,1,5,57.2773704999126,73.291115099797
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,1,0.4,-0.4,right,1,right,1,5,76.0474595997948,88.7067452999763
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,1,5,91.0789157999679,103.889091899851
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,1,2,106.613831099821,120.226040399866
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,1,5,124.863734700019,138.5904476
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,2,0.290866253180461,0.290866253180461,left,1,left,1,5,140.546633299906,158.861086799996
5,12970,ses2,highSalienceDec,breath,High,NoChange,Dec,2,0.290866253180461,0,up,1,up,1,4,162.051433800021,178.082345299888
5,12970,ses2,highSalienceDec,breath,High,NoChange,Dec,3,0.194847947730885,0,up,1,up,1,3,180.937706499826,196.968540499918
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,3,0.194847947730885,0.194847947730885,left,1,left,1,4,200.028746199794,217.593484599842
5,12970,ses2,highSalienceAcc,breath,High,NoChange,Acc,3,0.194847947730885,0,up,1,up,1,4,219.77832849999,235.807132799877
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,1,right,1,4,238.731453199871,253.176397199975
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,4,0.115692875109348,0.115692875109348,left,1,left,1,2,255.448825599859,272.396288299933
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,4,0.115692875109348,-0.115692875109348,right,1,right,1,3,274.967860699864,290.064502299996
5,12970,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,4,0.115692875109348,0,up,1,up,1,3,291.902890899917,307.931852299953
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,4,0.115692875109348,0.115692875109348,left,1,left,1,5,310.04046199983,326.989444099832
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,5,0.0425585301306027,0.0425585301306027,left,0,right,1,3,329.306902799988,345.655438799877
5,12970,ses2,lowSalienceAcc,breath,Low,NoChange,Acc,5,0.0425585301306027,0,up,1,up,1,5,347.595320099965,363.610668499954
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,5,0.0425585301306027,-0.0425585301306027,right,0,up,1,3,365.998081899947,381.679276699899
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,5,0.0425585301306027,0.0425585301306027,left,1,left,1,1,383.597322299844,399.977727599908
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,6,0.179695698126859,-0.179695698126859,right,1,right,1,4,403.416919399984,417.995020299917
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,6,0.179695698126859,0.179695698126859,left,1,left,1,5,421.237662999891,438.687796699814
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,6,0.01,0.01,left,0,up,1,3,441.339291599812,457.453459599987
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,6,0.01,-0.01,right,1,right,1,3,459.792678199941,475.771616099868
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,7,0.138494169443865,-0.138494169443865,right,1,right,1,3,478.827839899808,493.740201999899
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,7,0.109898413851188,0.109898413851188,left,1,left,1,3,495.650325799827,512.581002299907
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,7,0.138494169443865,0.138494169443865,left,1,left,1,3,514.31591539993,531.446722100023
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,7,0.01,-0.01,right,0,up,1,3,532.901967999991,548.864630899858
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,8,0.0705466721556916,0.0705466721556916,left,0,up,1,3,551.136746299919,567.732757600024
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,8,0.105555653766941,0.105555653766941,left,1,left,1,3,570.740056799958,587.603280399926
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,8,0.0669041118799965,-0.0669041118799965,right,1,right,1,4,589.594471700024,605.076408799971
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,8,0.105555653766941,-0.105555653766941,right,0,up,1,3,608.145491299918,623.323608599836
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,9,0.0302071986878639,-0.0302071986878639,right,0,up,1,1,625.196841900004,640.975312499795
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,9,0.141342806033985,0.141342806033985,left,0,up,1,1,644.184973099967,661.317551599815
5,12970,ses2,highSalienceDec,breath,High,NoChange,Dec,9,0.0767907274219204,0,up,1,up,1,1,663.870026199846,679.886900499929
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,9,0.173733328051396,-0.173733328051396,right,0,up,1,1,681.621422099881,696.265439499868
5,12970,ses2,lowSalienceAcc,breath,Low,Faster,Acc,10,0.111555451566698,-0.111555451566698,right,0,up,1,1,698.687981499825,713.817669400014
5,12970,ses2,highSalienceDec,breath,High,Slower,Dec,10,0.0527371060309681,0.0527371060309681,left,0,up,1,1,715.773602899862,732.2370199
5,12970,ses2,lowSalienceDec,breath,Low,Slower,Dec,10,0.224608451445076,0.224608451445076,left,0,up,1,1,734.292378599988,752.074147999985
5,12970,ses2,highSalienceAcc,breath,High,Faster,Acc,10,0.232897245730186,-0.232897245730186,right,1,right,1,1,754.047635999974,768.194571199827
5,12982,ses1,highSalienceDec,breath,High,NoChange,Dec,1,0.4,0,up,1,up,5,6,53.189175000065,69.2181297000498
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,1,0.4,-0.4,right,1,right,5,6,75.6304338000482,88.276038800017
5,12982,ses1,highSalienceAcc,breath,High,NoChange,Acc,1,0.4,0,up,1,up,5,4,91.8478522000369,107.874701400055
5,12982,ses1,lowSalienceDec,breath,Low,NoChange,Dec,1,0.4,0,up,0,left,5,5,112.882850200054,128.896178100025
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,5,6,132.539005600032,153.54320100008
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,2,0.290866253180461,0.290866253180461,left,0,up,5,6,156.76247230009201,175.127314000041
5,12982,ses1,highSalienceAcc,breath,High,NoChange,Acc,2,0.290866253180461,0,up,1,up,4,6,181.503671300015,197.516959700035
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,4,4,202.944902200019,216.570138100069
5,12982,ses1,lowSalienceDec,breath,Low,NoChange,Dec,3,0.581129104720385,0,up,1,up,4,4,220.87864000001,236.907708500046
5,12982,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,3,0.194847947730885,0,up,0,left,4,4,241.866944000009,257.895860600052
5,12982,ses1,highSalienceAcc,breath,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,0,left,2,1,265.273576200008,279.751735600061
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,3,0.51388673679389,0.51388673679389,left,1,left,2,3,286.662281300058,306.779800000018
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,4,0.435497046207659,0.435497046207659,left,1,left,1,3,311.07374900009,330.592319500051
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,4,0.3701268140887,-0.3701268140887,right,0,left,1,3,334.678279299987,347.605305699981
5,12982,ses1,highSalienceAcc,breath,High,Faster,Acc,4,0.3701268140887,-0.3701268140887,right,1,right,1,6,350.260790400091,363.321454800083
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,4,0.525950164665448,0.525950164665448,left,1,left,1,3,366.996130999993,387.045965200057
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,5,0.384343211610783,0.384343211610783,left,1,left,1,1,389.621505600051,408.706451000064
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,5,0.523699205584144,-0.523699205584144,right,1,right,1,3,411.507804500055,423.016163500026
5,12982,ses1,highSalienceAcc,breath,High,NoChange,Acc,5,0.306922397528371,0,up,1,up,1,1,427.811254800064,443.826156300027
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,5,0.48362519319045,0.48362519319045,left,0,up,1,1,446.547869400005,466.265556200058
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,6,0.579436273819826,0.579436273819826,left,1,left,1,3,471.022623900091,491.458637300064
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,6,0.451237532801052,-0.451237532801052,right,0,left,1,1,494.359936400084,506.535517900018
5,12982,ses1,highSalienceAcc,breath,High,Faster,Acc,6,0.263654540973875,-0.263654540973875,right,0,up,1,3,510.11110790004,524.037070600083
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,6,0.345862034641295,0.345862034641295,left,0,up,1,6,528.828324700007,547.61106460006
5,12982,ses1,highSalienceAcc,breath,High,NoChange,Acc,7,0.342972646913694,0,up,1,up,1,3,553.520341400057,569.534111000015
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,7,0.547152985180154,0.547152985180154,left,0,up,1,5,578.696508800029,598.881158399978
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,7,0.427640265006361,0.427640265006361,left,0,up,1,3,604.541592200054,624.006985499989
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,7,0.579243400361157,-0.579243400361157,right,1,right,1,6,628.280961400014,639.222541299998
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,8,0.615122114112728,0.615122114112728,left,1,left,1,3,643.446753800032,664.148499100003
5,12982,ses1,highSalienceAcc,breath,High,Faster,Acc,8,0.309353290381034,-0.309353290381034,right,0,up,1,3,669.394299400039,682.939300999977
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,8,0.522750692016177,0.522750692016177,left,1,left,1,5,687.191735400003,707.409737700014
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,8,0.526271026631953,-0.526271026631953,right,1,right,1,6,711.016603700002,722.47526820004
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,9,0.482045679683711,0.482045679683711,left,0,up,1,1,726.068906800007,745.954318400007
5,12982,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,9,0.489835666321644,0,up,1,up,1,4,749.489516600035,765.503011499997
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,9,0.586399317069807,0.586399317069807,left,0,up,1,3,769.328404000029,789.828075900092
5,12982,ses1,highSalienceAcc,breath,High,NoChange,Acc,9,0.374020967492628,0,up,1,up,1,6,795.060162600013,811.088002600009
5,12982,ses1,lowSalienceAcc,breath,Low,Faster,Acc,10,0.462835067955768,-0.462835067955768,right,0,left,3,3,814.239814500092,826.299108200008
5,12982,ses1,highSalienceAcc,breath,High,Faster,Acc,10,0.341938140937824,-0.341938140937824,right,0,up,1,6,830.44154140004,843.73377390008
5,12982,ses1,highSalienceDec,breath,High,Slower,Dec,10,0.569325806879176,0.569325806879176,left,1,left,1,5,847.795936700073,868.397357100039
5,12982,ses1,lowSalienceDec,breath,Low,Slower,Dec,10,0.647760602965793,0.647760602965793,left,0,up,1,6,871.450683800038,892.400606599986
5,12985,ses1,highSalienceDec,breath,High,Slower,Dec,1,0.4,0.4,left,0,right,4,3,61.6079495999729,80.8327551999828
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,1,0.4,-0.4,right,1,right,5,6,96.4546728000278,109.267031900003
5,12985,ses1,lowSalienceAcc,breath,Low,NoChange,Acc,1,0.4,0,up,1,up,4,5,118.10896350001,134.13779820001201
5,12985,ses1,lowSalienceDec,breath,Low,Slower,Dec,1,0.4,0.4,left,1,left,4,5,141.298142899992,160.415012500016
5,12985,ses1,lowSalienceDec,breath,Low,Slower,Dec,2,0.290866253180461,0.290866253180461,left,1,left,3,5,167.710225899937,186.024526200024
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,4,6,194.069637499982,207.780405699974
5,12985,ses1,lowSalienceAcc,breath,Low,Faster,Acc,2,0.290866253180461,-0.290866253180461,right,1,right,4,5,220.883147399989,234.496027800022
5,12985,ses1,highSalienceDec,breath,High,Slower,Dec,2,0.660005903669501,0.660005903669501,left,1,left,4,6,239.04894509993,260.351532600005
5,12985,ses1,highSalienceDec,breath,High,Slower,Dec,3,0.581129104720385,0.581129104720385,left,1,left,4,6,266.194802399958,286.895510299946
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,1,right,4,4,290.96923009993,305.447594000027
5,12985,ses1,lowSalienceDec,breath,Low,Slower,Dec,3,0.194847947730885,0.194847947730885,left,0,up,3,5,309.658429899951,327.208311600029
5,12985,ses1,lowSalienceAcc,breath,Low,Faster,Acc,3,0.194847947730885,-0.194847947730885,right,0,up,3,5,333.14587160002,347.591477899929
5,12985,ses1,lowSalienceAcc,breath,Low,Faster,Acc,4,0.3701268140887,-0.3701268140887,right,1,right,4,5,352.232300399919,365.159550699987
5,12985,ses1,lowSalienceDec,breath,Low,NoChange,Dec,4,0.3701268140887,0,up,1,up,4,4,371.023167399922,387.036604400026
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,4,0.115692875109348,-0.115692875109348,right,0,up,4,5,393.107817900018,408.203917799983
5,12985,ses1,highSalienceDec,breath,High,Slower,Dec,4,0.525950164665448,0.525950164665448,left,1,left,4,6,412.767633499927,433.000833299942
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,5,0.254200718251075,-0.254200718251075,right,1,right,4,5,437.672157499939,451.665281299967
5,12985,ses1,highSalienceDec,breath,High,Slower,Dec,5,0.48362519319045,0.48362519319045,left,0,up,4,4,456.573199099978,476.457731399918
5,12985,ses1,lowSalienceAcc,breath,Low,Faster,Acc,5,0.306922397528371,-0.306922397528371,right,1,right,5,5,486.157768599922,499.636311699986
5,12985,ses1,lowSalienceDec,breath,Low,Slower,Dec,5,0.306922397528371,0.306922397528371,left,1,left,4,4,506.781319399946,525.212488199933
5,12985,ses1,lowSalienceAcc,breath,Low,Faster,Acc,6,0.263654540973875,-0.263654540973875,right,1,right,4,5,530.08889090002,543.948518199963
5,12985,ses1,highSalienceAcc,breath,High,Faster,Acc,6,0.205495959444778,-0.205495959444778,right,0,up,4,4,548.703109800001,563.097047499963
5,12985,ses1,lowSalienceDec,breath,Low,Slower,Dec,6,0.263654540973875,0.263654540973875,left,1,left,3,5,568.358653999981,586.44235519995
